hshd_num,l,age_range,marital,income_range,homeowner,hshd_composition,hh_size,children
1253,Y,45-54,Married,35-49K,Homeowner,2 Adults and Kids,4,2
1442,Y,45-54,Married,35-49K,Homeowner,2 Adults and Kids,4,2
1757,Y,45-54,Married,35-49K,Homeowner,2 Adults and Kids,4,2
2003,Y,45-54,Unknown,35-49K,Homeowner,2 Adults and Kids,4,2
2024,Y,45-54,Married,35-49K,Homeowner,2 Adults and Kids,4,2
2186,Y,45-54,Married,35-49K,Homeowner,2 Adults and Kids,4,2
2213,Y,45-54,Married,35-49K,Homeowner,2 Adults and Kids,4,2
2346,Y,45-54,Married,35-49K,Renter,2 Adults and Kids,4,2
2859,Y,45-54,Married,35-49K,Homeowner,2 Adults and Kids,4,2
3156,Y,45-54,Married,35-49K,Homeowner,2 Adults and Kids,4,2
3163,Y,45-54,Married,35-49K,Homeowner,2 Adults and Kids,4,2
3292,Y,45-54,Married,35-49K,Unknown,2 Adults and Kids,4,2
3475,Y,45-54,Married,35-49K,Homeowner,2 Adults and Kids,4,2
3672,Y,45-54,Married,35-49K,Homeowner,2 Adults and Kids,4,2
4383,Y,45-54,Married,35-49K,Homeowner,2 Adults and Kids,4,2
0134,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
0170,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
0317,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
0581,N,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
1235,Y,45-54,Married,50-74K,Unknown,2 Adults and Kids,4,2
1278,Y,45-54,Unknown,50-74K,Renter,2 Adults and Kids,4,2
1376,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
2074,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
2402,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
2503,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
2674,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
2925,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
2943,N,45-54,Married,50-74K,Unknown,2 Adults and Kids,4,2
3155,Y,45-54,Unknown,50-74K,Homeowner,2 Adults and Kids,4,2
3169,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3471,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3484,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3565,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3852,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3992,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
4033,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
4062,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
4536,Y,45-54,Married,50-74K,Homeowner,2 Adults and Kids,4,2
0182,N,45-54,Married,75-99K,Homeowner,2 Adults and Kids,4,2
0265,Y,45-54,Married,75-99K,Homeowner,2 Adults and Kids,4,2
0823,Y,45-54,Married,75-99K,Homeowner,2 Adults and Kids,4,2
1488,Y,45-54,Married,75-99K,Homeowner,2 Adults and Kids,4,2
1811,Y,45-54,Unknown,75-99K,Homeowner,2 Adults and Kids,4,2
1883,Y,45-54,Married,75-99K,Unknown,2 Adults and Kids,4,2
2669,Y,45-54,Married,75-99K,Homeowner,2 Adults and Kids,4,2
2729,Y,45-54,Married,75-99K,Homeowner,2 Adults and Kids,4,2
2877,Y,45-54,Married,75-99K,Homeowner,2 Adults and Kids,4,2
3394,N,45-54,Married,75-99K,Homeowner,2 Adults and Kids,4,2
3414,Y,45-54,Married,75-99K,Homeowner,2 Adults and Kids,4,2
3508,Y,45-54,Married,75-99K,Renter,2 Adults and Kids,4,2
3885,Y,45-54,Unknown,75-99K,Homeowner,2 Adults and Kids,4,2
3941,N,45-54,Married,75-99K,Homeowner,2 Adults and Kids,4,2
4718,Y,45-54,Married,75-99K,Homeowner,2 Adults and Kids,4,2
0298,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
0487,Y,45-54,Married,100-150K,Unknown,2 Adults and Kids,4,2
0585,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
0605,N,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
0659,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
1084,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
1313,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
1523,Y,45-54,Married,100-150K,Unknown,2 Adults and Kids,4,2
1571,N,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
2696,Y,45-54,Unknown,100-150K,Unknown,2 Adults and Kids,4,2
2731,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
2791,N,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
2911,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
2940,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
3019,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
3069,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
3195,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
3215,Y,45-54,Married,100-150K,Renter,2 Adults and Kids,4,2
3402,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
3549,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
3682,N,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
4111,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
4625,Y,45-54,Married,100-150K,Homeowner,2 Adults and Kids,4,2
4723,Y,45-54,Unknown,100-150K,Homeowner,2 Adults and Kids,4,2
0501,N,45-54,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
0861,Y,45-54,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
1324,Y,45-54,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
1575,N,45-54,Married,UNDER 35K,Renter,2 Adults and Kids,4,2
1707,Y,45-54,Married,UNDER 35K,Unknown,2 Adults and Kids,4,2
2426,Y,45-54,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
4409,N,45-54,Unknown,UNDER 35K,Homeowner,2 Adults and Kids,4,2
4740,Y,45-54,Unknown,UNDER 35K,Unknown,2 Adults and Kids,4,2
4814,Y,45-54,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
0080,Y,55-64,Married,150K+,Homeowner,2 Adults and Kids,4,2
0135,N,55-64,Married,150K+,Homeowner,2 Adults and Kids,4,2
0160,Y,55-64,Married,150K+,Homeowner,2 Adults and Kids,4,2
0256,Y,55-64,Married,150K+,Homeowner,2 Adults and Kids,4,2
0840,Y,55-64,Married,150K+,Homeowner,2 Adults and Kids,4,2
0970,Y,55-64,Married,150K+,Unknown,2 Adults and Kids,4,2
2096,Y,55-64,Married,150K+,Homeowner,2 Adults and Kids,4,2
2446,Y,55-64,Married,150K+,Homeowner,2 Adults and Kids,4,2
2801,Y,55-64,Married,150K+,Homeowner,2 Adults and Kids,4,2
2957,Y,55-64,Married,150K+,Unknown,2 Adults and Kids,4,2
3029,Y,55-64,Married,150K+,Homeowner,2 Adults and Kids,4,2
3106,Y,55-64,Married,150K+,Homeowner,2 Adults and Kids,4,2
3314,Y,55-64,Married,150K+,Homeowner,2 Adults and Kids,4,2
3349,Y,55-64,Married,150K+,Homeowner,2 Adults and Kids,4,2
3770,N,55-64,Married,150K+,Homeowner,2 Adults and Kids,4,2
0266,Y,55-64,Married,35-49K,Homeowner,2 Adults and Kids,4,2
0302,Y,55-64,Married,35-49K,Homeowner,2 Adults and Kids,4,2
0797,Y,55-64,Married,35-49K,Homeowner,2 Adults and Kids,4,2
0929,Y,55-64,Married,35-49K,Homeowner,2 Adults and Kids,4,2
1648,N,55-64,Married,35-49K,Homeowner,2 Adults and Kids,4,2
1847,Y,55-64,Unknown,35-49K,Homeowner,2 Adults and Kids,4,2
2466,Y,55-64,Married,35-49K,Homeowner,2 Adults and Kids,4,2
2595,Y,55-64,Married,35-49K,Renter,2 Adults and Kids,4,2
2602,Y,55-64,Married,35-49K,Renter,2 Adults and Kids,4,2
3604,Y,55-64,Married,35-49K,Homeowner,2 Adults and Kids,4,2
3611,Y,55-64,Married,35-49K,Homeowner,2 Adults and Kids,4,2
3711,Y,55-64,Married,35-49K,Homeowner,2 Adults and Kids,4,2
3747,N,55-64,Married,35-49K,Homeowner,2 Adults and Kids,4,2
3884,Y,55-64,Married,35-49K,Homeowner,2 Adults and Kids,4,2
0435,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
0698,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
1022,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
1030,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
1050,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
1051,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
1167,Y,55-64,Married,50-74K,Unknown,2 Adults and Kids,4,2
2012,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
2712,N,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
2782,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3005,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3176,N,55-64,Unknown,50-74K,Homeowner,2 Adults and Kids,4,2
3470,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3511,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3640,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3755,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3889,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3932,Y,55-64,Married,50-74K,Homeowner,2 Adults and Kids,4,2
0048,Y,55-64,Married,75-99K,Homeowner,2 Adults and Kids,4,2
0154,Y,55-64,Married,75-99K,Homeowner,2 Adults and Kids,4,2
0196,Y,55-64,Married,75-99K,Homeowner,2 Adults and Kids,4,2
0787,Y,55-64,Married,75-99K,Homeowner,2 Adults and Kids,4,2
1369,Y,55-64,Married,75-99K,Homeowner,2 Adults and Kids,4,2
3491,N,55-64,Married,75-99K,Homeowner,2 Adults and Kids,4,2
3641,Y,55-64,Unknown,75-99K,Homeowner,2 Adults and Kids,4,2
3723,Y,55-64,Married,75-99K,Homeowner,2 Adults and Kids,4,2
3794,Y,55-64,Married,75-99K,Homeowner,2 Adults and Kids,4,2
3803,N,55-64,Married,75-99K,Homeowner,2 Adults and Kids,4,2
3876,Y,55-64,Married,75-99K,Homeowner,2 Adults and Kids,4,2
0156,Y,55-64,Married,100-150K,Homeowner,2 Adults and Kids,4,2
0167,Y,55-64,Married,100-150K,Homeowner,2 Adults and Kids,4,2
0418,Y,55-64,Married,100-150K,Homeowner,2 Adults and Kids,4,2
2156,Y,55-64,Married,100-150K,Homeowner,2 Adults and Kids,4,2
2437,Y,55-64,Married,100-150K,Homeowner,2 Adults and Kids,4,2
2438,N,55-64,Married,100-150K,Homeowner,2 Adults and Kids,4,2
2461,Y,55-64,Married,100-150K,Homeowner,2 Adults and Kids,4,2
2467,Y,55-64,Married,100-150K,Homeowner,2 Adults and Kids,4,2
2713,N,55-64,Married,100-150K,Homeowner,2 Adults and Kids,4,2
3193,Y,55-64,Married,100-150K,Homeowner,2 Adults and Kids,4,2
3280,N,55-64,Married,100-150K,Homeowner,2 Adults and Kids,4,2
3336,Y,55-64,Married,100-150K,Homeowner,2 Adults and Kids,4,2
3618,Y,55-64,Married,100-150K,Homeowner,2 Adults and Kids,4,2
0630,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
0649,N,55-64,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
0881,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
3848,Y,55-64,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
1642,Y,65-74,Married,150K+,Renter,2 Adults and Kids,4,2
1363,Y,65-74,Married,35-49K,Homeowner,2 Adults and Kids,4,2
2479,Y,65-74,Married,35-49K,Homeowner,2 Adults and Kids,4,2
1073,Y,65-74,Married,50-74K,Homeowner,2 Adults and Kids,4,2
2471,Y,65-74,Married,50-74K,Homeowner,2 Adults and Kids,4,2
2525,Y,65-74,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3112,Y,65-74,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3131,N,65-74,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3239,Y,65-74,Married,50-74K,Homeowner,2 Adults and Kids,4,2
3520,Y,65-74,Married,50-74K,Homeowner,2 Adults and Kids,4,2
0484,Y,65-74,Married,75-99K,Homeowner,2 Adults and Kids,4,2
2413,Y,65-74,Married,75-99K,Homeowner,2 Adults and Kids,4,2
2964,Y,65-74,Married,75-99K,Homeowner,2 Adults and Kids,4,2
3068,Y,65-74,Married,75-99K,Homeowner,2 Adults and Kids,4,2
1281,Y,65-74,Married,100-150K,Homeowner,2 Adults and Kids,4,2
0021,Y,65-74,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
0564,Y,65-74,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
0655,Y,65-74,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
0957,N,65-74,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
2102,Y,65-74,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
2307,Y,65-74,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
2708,Y,65-74,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
4037,Y,65-74,Married,UNDER 35K,Homeowner,2 Adults and Kids,4,2
2739,N,75+,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
3972,Y,75+,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
0192,Y,75+,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
3406,Y,75+,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
0347,Y,75+,Married,UNDER 35K,Homeowner,2 Adults and Kids,5+,3+
1153,Y,75+,Married,UNDER 35K,Unknown,2 Adults and Kids,5+,3+
1799,Y,75+,Married,UNDER 35K,Homeowner,2 Adults and Kids,5+,3+
4907,Y,75+,Married,UNDER 35K,Renter,2 Adults and Kids,5+,3+
0313,Y,25-34,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
1356,Y,25-34,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
2070,Y,25-34,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
2082,Y,25-34,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
2443,Y,25-34,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
3930,Y,25-34,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
4649,N,25-34,Married,35-49K,Renter,2 Adults and Kids,5+,3+
0561,Y,25-34,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
0415,N,25-34,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
2023,Y,25-34,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
0061,Y,35-44,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
0129,Y,35-44,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
0144,Y,35-44,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
0368,Y,35-44,Married,150K+,Unknown,2 Adults and Kids,5+,3+
0393,Y,35-44,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
0944,Y,35-44,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
1169,Y,35-44,Married,150K+,Unknown,2 Adults and Kids,5+,3+
1432,Y,35-44,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
1647,Y,35-44,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
1694,Y,35-44,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
2416,N,35-44,Married,150K+,Renter,2 Adults and Kids,5+,3+
4074,Y,35-44,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
4472,Y,35-44,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
4621,Y,35-44,Married,150K+,Renter,2 Adults and Kids,5+,3+
4852,Y,35-44,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
0189,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
0988,N,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
0992,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
1185,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
1311,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
1334,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
1749,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
1818,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
2221,Y,35-44,Married,35-49K,Renter,2 Adults and Kids,5+,3+
2497,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
2820,Y,35-44,Married,35-49K,Renter,2 Adults and Kids,5+,3+
2836,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
3100,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
3708,Y,35-44,Unknown,35-49K,Renter,2 Adults and Kids,5+,3+
3808,Y,35-44,Married,35-49K,Renter,2 Adults and Kids,5+,3+
4012,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
4081,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
4109,N,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
4182,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
4530,Y,35-44,Married,35-49K,Renter,2 Adults and Kids,5+,3+
4558,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
4855,Y,35-44,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
0122,Y,35-44,Married,50-74K,Unknown,2 Adults and Kids,5+,3+
0188,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
0468,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
0602,N,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
0686,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
0796,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
0838,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
1219,Y,35-44,Married,50-74K,Unknown,2 Adults and Kids,5+,3+
1234,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
1279,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
1563,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
1876,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
2109,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
2937,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
3363,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
3576,Y,35-44,Married,50-74K,Unknown,2 Adults and Kids,5+,3+
3580,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
3605,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
3656,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
3874,Y,35-44,Married,50-74K,Unknown,2 Adults and Kids,5+,3+
3890,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
3900,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
3971,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
4007,Y,35-44,Unknown,50-74K,Unknown,2 Adults and Kids,5+,3+
4014,Y,35-44,Married,50-74K,Renter,2 Adults and Kids,5+,3+
4132,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
4302,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
4979,Y,35-44,Married,50-74K,Homeowner,2 Adults and Kids,5+,3+
0338,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
0406,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
0727,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
0993,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
1355,Y,35-44,Married,75-99K,Renter,2 Adults and Kids,5+,3+
1364,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
1918,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
2153,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
2434,N,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
2435,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
2557,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
2654,N,35-44,Married,75-99K,Renter,2 Adults and Kids,5+,3+
3343,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
3347,N,35-44,Married,75-99K,Unknown,2 Adults and Kids,5+,3+
3435,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
3783,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
4060,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
4208,Y,35-44,Married,75-99K,Homeowner,2 Adults and Kids,5+,3+
4681,N,35-44,Married,75-99K,Renter,2 Adults and Kids,5+,3+
0017,Y,35-44,Married,100-150K,Unknown,2 Adults and Kids,5+,3+
0023,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
0038,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
0258,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
0360,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
0367,N,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
0648,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
0828,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
0897,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
0954,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
1262,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
1271,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
1558,Y,35-44,Unknown,100-150K,Homeowner,2 Adults and Kids,5+,3+
1702,N,35-44,Married,100-150K,Unknown,2 Adults and Kids,5+,3+
1910,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
2007,Y,35-44,Married,100-150K,Unknown,2 Adults and Kids,5+,3+
2206,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
2366,Y,35-44,Married,100-150K,Unknown,2 Adults and Kids,5+,3+
2679,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
2689,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
3234,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
3282,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
3462,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
3685,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
4108,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
4329,Y,35-44,Married,100-150K,Unknown,2 Adults and Kids,5+,3+
4489,Y,35-44,Married,100-150K,Homeowner,2 Adults and Kids,5+,3+
0054,Y,35-44,Married,UNDER 35K,Homeowner,2 Adults and Kids,5+,3+
0085,N,35-44,Married,UNDER 35K,Homeowner,2 Adults and Kids,5+,3+
0590,Y,35-44,Married,UNDER 35K,Homeowner,2 Adults and Kids,5+,3+
0724,Y,35-44,Married,UNDER 35K,Homeowner,2 Adults and Kids,5+,3+
0903,Y,35-44,Married,UNDER 35K,Unknown,2 Adults and Kids,5+,3+
1992,Y,35-44,Married,UNDER 35K,Homeowner,2 Adults and Kids,5+,3+
3400,N,35-44,Married,UNDER 35K,Homeowner,2 Adults and Kids,5+,3+
3603,Y,35-44,Married,UNDER 35K,Homeowner,2 Adults and Kids,5+,3+
3997,Y,35-44,Married,UNDER 35K,Homeowner,2 Adults and Kids,5+,3+
4245,Y,35-44,Married,UNDER 35K,Homeowner,2 Adults and Kids,5+,3+
0002,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
0060,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
0171,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
0329,N,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
0708,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
0874,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
0886,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
1042,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
1076,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
1425,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
1528,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
1914,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
2174,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
3030,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
3089,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
3102,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
3113,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
3128,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
3133,N,45-54,Unknown,150K+,Homeowner,2 Adults and Kids,5+,3+
3149,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
3185,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
3213,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
3313,N,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
3382,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
3515,N,45-54,Unknown,150K+,Homeowner,2 Adults and Kids,5+,3+
3873,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
3892,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
3905,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
4094,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
4179,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
4196,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
4254,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
4312,Y,45-54,Married,150K+,Unknown,2 Adults and Kids,5+,3+
4914,Y,45-54,Married,150K+,Homeowner,2 Adults and Kids,5+,3+
0111,Y,45-54,Married,35-49K,Homeowner,2 Adults and Kids,5+,3+
0118,Y,45-54,Married,35-49K,Renter,2 Adults and Kids,5+,3+
